task_id,category,forecast_origin,outcome_available_at,evidence_url,evidence_published_at,content_sha256,is_estimated_date,reviewer,outcome_available_at_source,evidence_rationale,manual_review_eligible
A2T-CN_A-20200331-consumer,A2,2020-03-31,2020-04-30,https://finance.yahoo.com/quote/000333.SZ/history,2020-04-30T07:00:00Z,3d276f9170b1d92f2078d4dc1c8d541c29fcdf5d828abf9551c1da69fdefe73d,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 11 symbols; cohort reference configs/universes_v1.json#CN_A_consumer_20200331. Adjusted close on 2020-04-30 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2T-CN_A-20200331-financial,A2,2020-03-31,2020-04-30,https://finance.yahoo.com/quote/000001.SZ/history,2020-04-30T07:00:00Z,524222b8fafdc68231b2ee907af3db2b553040436ba49324d7ecdd7b7266a3b4,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#CN_A_financial_20200331. Adjusted close on 2020-04-30 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2T-CN_A-20200331-pharma,A2,2020-03-31,2020-04-30,https://finance.yahoo.com/quote/000661.SZ/history,2020-04-30T07:00:00Z,5b256bae28230bfcd2433a74b91d881b1c6ad3957e5808dcd36c67e4b03530e0,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 11 symbols; cohort reference configs/universes_v1.json#CN_A_pharma_20200331. Adjusted close on 2020-04-30 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2T-CN_A-20200331-tech,A2,2020-03-31,2020-04-30,https://finance.yahoo.com/quote/000725.SZ/history,2020-04-30T07:00:00Z,d781bc38a8f84f2f85e7e580475869b57515b8d59f0808aee78f1759bacc957c,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 11 symbols; cohort reference configs/universes_v1.json#CN_A_tech_20200331. Adjusted close on 2020-04-30 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2T-CN_A-20201231-consumer,A2,2020-12-31,2021-01-29,https://finance.yahoo.com/quote/000333.SZ/history,2021-01-29T07:00:00Z,d7c0945db996496f9b788c66c39dacd639f27c57d48b074fd6e234819dee64d3,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#CN_A_consumer_20201231. Adjusted close on 2021-01-29 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2T-CN_A-20201231-financial,A2,2020-12-31,2021-01-29,https://finance.yahoo.com/quote/000001.SZ/history,2021-01-29T07:00:00Z,781d4fae86916054a5579e94dea3171cc500d307f7f8f69ca4d7eb8dcb02885c,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#CN_A_financial_20201231. Adjusted close on 2021-01-29 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2T-CN_A-20201231-pharma,A2,2020-12-31,2021-01-29,https://finance.yahoo.com/quote/000661.SZ/history,2021-01-29T07:00:00Z,f94094cee0560c6173fbe3c5559337a8142910ea441a733ab51ea7eb061d60b4,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 11 symbols; cohort reference configs/universes_v1.json#CN_A_pharma_20201231. Adjusted close on 2021-01-29 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2T-CN_A-20201231-tech,A2,2020-12-31,2021-01-29,https://finance.yahoo.com/quote/000725.SZ/history,2021-01-29T07:00:00Z,dcbf52c4464c6566e142768566321a434978c47fcce2185b2410e4ce2e693ba4,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#CN_A_tech_20201231. Adjusted close on 2021-01-29 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2T-CN_A-20210630-consumer,A2,2021-06-30,2021-07-30,https://finance.yahoo.com/quote/000333.SZ/history,2021-07-30T07:00:00Z,1a694ebb2dd4634ffbef1502de13fc575504687bb01a8b4580ea348b99298b14,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#CN_A_consumer_20210630. Adjusted close on 2021-07-30 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2T-CN_A-20210630-financial,A2,2021-06-30,2021-07-30,https://finance.yahoo.com/quote/000001.SZ/history,2021-07-30T07:00:00Z,3041c3c76a7e38dd95904d2bc53aa229f442095e2ac5a574073afc99116685c0,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#CN_A_financial_20210630. Adjusted close on 2021-07-30 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2T-CN_A-20210630-pharma,A2,2021-06-30,2021-07-30,https://finance.yahoo.com/quote/000661.SZ/history,2021-07-30T07:00:00Z,9dc98a59506334ca15c76deee390f81e79fea50c343a20bf263fa4f6af2c349f,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 11 symbols; cohort reference configs/universes_v1.json#CN_A_pharma_20210630. Adjusted close on 2021-07-30 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2T-CN_A-20210630-tech,A2,2021-06-30,2021-07-30,https://finance.yahoo.com/quote/000725.SZ/history,2021-07-30T07:00:00Z,deaf99dd77c1f6141fbd2a9202d4c44f2705fee879fff51de80a894caf25572d,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#CN_A_tech_20210630. Adjusted close on 2021-07-30 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2T-CN_A-20211231-consumer,A2,2021-12-31,2022-01-28,https://finance.yahoo.com/quote/000333.SZ/history,2022-01-28T07:00:00Z,375e83ec9d76c90a4159bc52082ef275416d63ba851f276dbb37b3c965dcd4ec,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 6 symbols; cohort reference configs/universes_v1.json#CN_A_consumer_20211231. Adjusted close on 2022-01-28 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2T-CN_A-20211231-financial,A2,2021-12-31,2022-01-28,https://finance.yahoo.com/quote/000001.SZ/history,2022-01-28T07:00:00Z,ce4331e22a8170dea41bed4cd730bfbb4dfc605e7279991ac0182e3bd7bf40fa,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 6 symbols; cohort reference configs/universes_v1.json#CN_A_financial_20211231. Adjusted close on 2022-01-28 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2T-CN_A-20220331-consumer,A2,2022-03-31,2022-04-29,https://finance.yahoo.com/quote/000333.SZ/history,2022-04-29T07:00:00Z,3fbdd9ae71a740fee5f41c1e211ef20865c8817d88ee1bc1afe156b93bd6258e,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#CN_A_consumer_20220331. Adjusted close on 2022-04-29 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2T-CN_A-20220331-financial,A2,2022-03-31,2022-04-29,https://finance.yahoo.com/quote/000001.SZ/history,2022-04-29T07:00:00Z,dd292c4f91675b9cd8a7824a45826172885d6e63a5d71cc417559cfdbb1201f9,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#CN_A_financial_20220331. Adjusted close on 2022-04-29 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2T-CN_A-20220331-pharma,A2,2022-03-31,2022-04-29,https://finance.yahoo.com/quote/000661.SZ/history,2022-04-29T07:00:00Z,8f78250c877482e0c8c9539a2057dfe07236f1e1444d864a6546bf8cb8178b9d,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#CN_A_pharma_20220331. Adjusted close on 2022-04-29 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2T-CN_A-20220331-tech,A2,2022-03-31,2022-04-29,https://finance.yahoo.com/quote/000725.SZ/history,2022-04-29T07:00:00Z,930f46573dd1299861b5d17c57b3715d11671678873cd28ac092afb9e3cf2bab,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#CN_A_tech_20220331. Adjusted close on 2022-04-29 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2T-CN_A-20221230-consumer,A2,2022-12-30,2023-01-20,https://finance.yahoo.com/quote/000333.SZ/history,2023-01-20T07:00:00Z,eb187ad4d0e7285dbb834b60a39a9749d260623caf27791dc84b38f4945adc36,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#CN_A_consumer_20221230. Adjusted close on 2023-01-20 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2T-CN_A-20221230-financial,A2,2022-12-30,2023-01-20,https://finance.yahoo.com/quote/000001.SZ/history,2023-01-20T07:00:00Z,8bfb91789c30fcb38ff93c0550314134f981065cb4634a5c1436f7098b39cfa4,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#CN_A_financial_20221230. Adjusted close on 2023-01-20 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2T-CN_A-20221230-pharma,A2,2022-12-30,2023-01-20,https://finance.yahoo.com/quote/000661.SZ/history,2023-01-20T07:00:00Z,d750491f87a217d2ae20dc1401e3a54494e0e3e57875b6f3983b9e740e834f48,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#CN_A_pharma_20221230. Adjusted close on 2023-01-20 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2T-CN_A-20221230-tech,A2,2022-12-30,2023-01-20,https://finance.yahoo.com/quote/000725.SZ/history,2023-01-20T07:00:00Z,3c52a9276f7aed77e76cf0e656520afae09205e55029e2eaa1e5a92d2d877065,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#CN_A_tech_20221230. Adjusted close on 2023-01-20 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2T-CN_A-20230331-consumer,A2,2023-03-31,2023-04-28,https://finance.yahoo.com/quote/000333.SZ/history,2023-04-28T07:00:00Z,d89605d229716917bdfa0cb0c5fdb1a9a6b8d45e77c20a057afd73144f10720f,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#CN_A_consumer_20230331. Adjusted close on 2023-04-28 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2T-CN_A-20230331-financial,A2,2023-03-31,2023-04-28,https://finance.yahoo.com/quote/000001.SZ/history,2023-04-28T07:00:00Z,9a7079aefa6294d294c73d3ba26dacf97de4ebb14aec355eed334ebb8ac4f30a,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#CN_A_financial_20230331. Adjusted close on 2023-04-28 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2T-CN_A-20230331-pharma,A2,2023-03-31,2023-04-28,https://finance.yahoo.com/quote/000661.SZ/history,2023-04-28T07:00:00Z,f102b312cba21557393bffbe58cf9e18dab6f0866732b18ccebedfc7e8343d52,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#CN_A_pharma_20230331. Adjusted close on 2023-04-28 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2T-CN_A-20230331-tech,A2,2023-03-31,2023-04-28,https://finance.yahoo.com/quote/000725.SZ/history,2023-04-28T07:00:00Z,ee4a5162de2490b75e3c100ed8eb9d634d4c0bc2db6490dba510e6ad0ec815bd,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#CN_A_tech_20230331. Adjusted close on 2023-04-28 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2T-CN_A-20230630-consumer,A2,2023-06-30,2023-07-28,https://finance.yahoo.com/quote/000333.SZ/history,2023-07-28T07:00:00Z,e14d15c7c416d3c4e7ce6982ac2d56a34ae1d74e56200f70545fe4e68f335a69,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#CN_A_consumer_20230630. Adjusted close on 2023-07-28 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2T-CN_A-20230630-financial,A2,2023-06-30,2023-07-28,https://finance.yahoo.com/quote/000001.SZ/history,2023-07-28T07:00:00Z,9107798d890c76a7a58e1fd77066b23aab4cd0aaaf3562b877fc462bf47fabd4,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#CN_A_financial_20230630. Adjusted close on 2023-07-28 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2T-CN_A-20230630-pharma,A2,2023-06-30,2023-07-28,https://finance.yahoo.com/quote/000661.SZ/history,2023-07-28T07:00:00Z,03b79e656c14557e7815988c38c4f02b3fd0945a2993ac18e3e5ede33cba0d89,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#CN_A_pharma_20230630. Adjusted close on 2023-07-28 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2T-CN_A-20230630-tech,A2,2023-06-30,2023-07-28,https://finance.yahoo.com/quote/000725.SZ/history,2023-07-28T07:00:00Z,c02d74a578c8268aebab84bfc6c4efe35a58f6b40072b7f3ed43ed3453062dc0,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#CN_A_tech_20230630. Adjusted close on 2023-07-28 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2T-CN_A-20230929-consumer,A2,2023-09-29,2023-10-27,https://finance.yahoo.com/quote/000333.SZ/history,2023-10-27T07:00:00Z,51406bbf4ded8038a4c841d873f4578d48a7c55d0fcf196a3377ed92b3f13380,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#CN_A_consumer_20230929. Adjusted close on 2023-10-27 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2T-CN_A-20230929-financial,A2,2023-09-29,2023-10-27,https://finance.yahoo.com/quote/000001.SZ/history,2023-10-27T07:00:00Z,f6e8d2bec9bc872118016183e1f0241e0cc39088d700642213a661f3a7e91454,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#CN_A_financial_20230929. Adjusted close on 2023-10-27 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2T-CN_A-20230929-pharma,A2,2023-09-29,2023-10-27,https://finance.yahoo.com/quote/000661.SZ/history,2023-10-27T07:00:00Z,b89459e6517a15f1e232bc33b77ea0cdf528db4b3f74718ff91f5d2f2e80e0fb,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#CN_A_pharma_20230929. Adjusted close on 2023-10-27 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2T-CN_A-20230929-tech,A2,2023-09-29,2023-10-27,https://finance.yahoo.com/quote/000725.SZ/history,2023-10-27T07:00:00Z,667f73f8a26a075e7f114d1c5ba66d40b7a3e770ad5c2d8c1bd392100656aa33,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#CN_A_tech_20230929. Adjusted close on 2023-10-27 is the earliest public end-of-day price observation used for cohort_forward_close.,是
